no;kd_fc;kd_mu;kd_ta;id_desa;no_lahan;status_lahan;kd_petani;noGPS;thn_tanam;id_lahan;id_pohon;luas_lahan;luas_tanam;tutup_lahan;jml_usulan;kd_rule;acc;jml_realisasi;id_pohon2;wkt_tanam;acc2;endmon1;endmon2;endmon3;endmon4;endmon5;endmon6;endmon7;accmon1;accmon2;accmon3;accmon4;accmon5;accmon6;accmon7;stok;kd_lahan;telat1;telat2;telat3;telat4;telat5;telat6;telat7;no_dok;elevasi;koordinat;stok_order;stok_sisa;stok_cek;lat;lng;jml_persetujuan;mon_fc;lahan_no_geko;deleted_at
46121;1,50E+11;15;1,30E+11;360511;36634;Pribadi;186;0;2023;5;61;2201;1651;0% s/d 25%;50;0;1;50;61;04/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;50;10_0000036634;0;0;0;0;0;0;0;33.18.180.003.011-0077.0;0;S6 33.444  E110 56.0953;50;0;0;-65.574;11.093.492.166.667;50;1;\N;\N
46122;1,50E+11;15;1,30E+11;360511;36634;Pribadi;186;0;2023;5;51;2201;1651;0% s/d 25%;7;0;1;7;51;04/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;7;10_0000036634;0;0;0;0;0;0;0;33.18.180.003.011-0077.0;0;S6 33.444  E110 56.0953;7;0;0;-65.574;11.093.492.166.667;7;1;\N;\N
46123;1,50E+11;15;1,30E+11;360511;36646;Pribadi;187;0;2023;5;57;4667;3500;0% s/d 25%;200;0;1;200;57;29/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;200;10_0000036646;0;0;0;0;0;0;0;33.18.180.003.007-0056.0;0;S6 33.483  E110 56.4128;200;0;0;-655.805;11.094.021.333.333;200;1;\N;\N
46124;1,50E+11;15;1,30E+11;360511;36646;Pribadi;187;0;2023;5;61;4667;3500;0% s/d 25%;115;0;1;115;61;29/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;115;10_0000036646;0;0;0;0;0;0;0;33.18.180.003.007-0056.0;0;S6 33.483  E110 56.4128;115;0;0;-655.805;11.094.021.333.333;115;1;\N;\N
46125;1,50E+11;15;1,30E+11;360511;36646;Pribadi;187;0;2023;5;51;4667;3500;0% s/d 25%;19;0;1;19;51;29/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;19;10_0000036646;0;0;0;0;0;0;0;33.18.180.003.007-0056.0;0;S6 33.483  E110 56.4128;19;0;0;-655.805;11.094.021.333.333;19;1;\N;\N
46126;1,50E+11;15;1,30E+11;360511;36649;Pribadi;187;0;2023;5;57;1954;1466;0% s/d 25%;60;0;1;60;57;28/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;60;10_0000036649;0;0;0;0;0;0;0;33.18.180.003.009-0044.0;0;S6 34.032  E110 56.0671;60;0;0;-65.672;11.093.445.166.667;60;1;\N;\N
46127;1,50E+11;15;1,30E+11;360511;36649;Pribadi;187;0;2023;5;61;1954;1466;0% s/d 25%;50;0;1;50;61;28/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;50;10_0000036649;0;0;0;0;0;0;0;33.18.180.003.009-0044.0;0;S6 34.032  E110 56.0671;50;0;0;-65.672;11.093.445.166.667;50;1;\N;\N
46128;1,50E+11;15;1,30E+11;360511;36642;Pribadi;188;0;2023;5;4;5025;3769;0% s/d 25%;199;0;1;199;4;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;199;10_0000036642;0;0;0;0;0;0;0;33.18.180.003.019-0082.0;0;S6 34.335  E110 55.7328;199;0;0;-657.225;11.092.888;199;1;\N;\N
46129;1,50E+11;15;1,30E+11;360511;36642;Pribadi;188;0;2023;5;61;5025;3769;0% s/d 25%;140;0;1;140;61;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;140;10_0000036642;0;0;0;0;0;0;0;33.18.180.003.019-0082.0;0;S6 34.335  E110 55.7328;140;0;0;-657.225;11.092.888;140;1;\N;\N
46130;1,50E+11;15;1,30E+11;360511;36642;Pribadi;188;0;2023;5;51;5025;3769;0% s/d 25%;7;0;1;7;51;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;7;10_0000036642;0;0;0;0;0;0;0;33.18.180.003.019-0082.0;0;S6 34.335  E110 55.7328;7;0;0;-657.225;11.092.888;7;1;\N;\N
46131;1,50E+11;15;1,30E+11;360511;36623;Pribadi;189;0;2023;5;57;1973;1480;0% s/d 25%;20;0;1;20;57;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000036623;0;0;0;0;0;0;0;33.18.180.003.019-0070.0;0;S6 33.825  E110 56.2225;20;0;0;-656.375;11.093.704.166.667;20;1;\N;\N
46132;1,50E+11;15;1,30E+11;360511;36623;Pribadi;189;0;2023;5;13;1973;1480;0% s/d 25%;2;0;1;2;13;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;2;10_0000036623;0;0;0;0;0;0;0;33.18.180.003.019-0070.0;0;S6 33.825  E110 56.2225;2;0;0;-656.375;11.093.704.166.667;2;1;\N;\N
46133;1,50E+11;15;1,30E+11;360511;36623;Pribadi;189;0;2023;5;61;1973;1480;0% s/d 25%;11;0;1;11;61;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;11;10_0000036623;0;0;0;0;0;0;0;33.18.180.003.019-0070.0;0;S6 33.825  E110 56.2225;11;0;0;-656.375;11.093.704.166.667;11;1;\N;\N
46134;1,50E+11;15;1,30E+11;360511;36635;Pribadi;189;0;2023;5;57;2332;1749;0% s/d 25%;90;0;1;90;57;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;90;10_0000036635;0;0;0;0;0;0;0;33.18.180.003.011-0078.0;0;S6 33.461  E110 56.0715;90;0;0;-65.576.833.333.333;110.934.525;90;1;\N;\N
46135;1,50E+11;15;1,30E+11;360511;36635;Pribadi;189;0;2023;5;13;2332;1749;0% s/d 25%;10;0;1;10;13;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000036635;0;0;0;0;0;0;0;33.18.180.003.011-0078.0;0;S6 33.461  E110 56.0715;10;0;0;-65.576.833.333.333;110.934.525;10;1;\N;\N
46136;1,50E+11;15;1,30E+11;360511;36635;Pribadi;189;0;2023;5;61;2332;1749;0% s/d 25%;60;0;1;60;61;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;60;10_0000036635;0;0;0;0;0;0;0;33.18.180.003.011-0078.0;0;S6 33.461  E110 56.0715;60;0;0;-65.576.833.333.333;110.934.525;60;1;\N;\N
46137;1,50E+11;15;1,30E+11;360511;36632;Pribadi;190;0;2023;5;4;10249;7687;0% s/d 25%;445;0;1;445;4;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;445;10_0000036632;0;0;0;0;0;0;0;33.18.180.003.011-0069.0;0;S6 33.473  E110 56.2403;445;0;0;-65.578.833.333.333;11.093.733.833.333;445;1;\N;\N
46138;1,50E+11;15;1,30E+11;360511;36632;Pribadi;190;0;2023;5;39;10249;7687;0% s/d 25%;23;0;1;23;39;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;23;10_0000036632;0;0;0;0;0;0;0;33.18.180.003.011-0069.0;0;S6 33.473  E110 56.2403;23;0;0;-65.578.833.333.333;11.093.733.833.333;23;1;\N;\N
46139;1,50E+11;15;1,30E+11;360511;36632;Pribadi;190;0;2023;5;13;10249;7687;0% s/d 25%;92;0;1;92;13;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;92;10_0000036632;0;0;0;0;0;0;0;33.18.180.003.011-0069.0;0;S6 33.473  E110 56.2403;92;0;0;-65.578.833.333.333;11.093.733.833.333;92;1;\N;\N
46140;1,50E+11;15;1,30E+11;360511;36651;Pribadi;190;0;2023;5;4;3814;2861;0% s/d 25%;200;0;1;200;4;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;200;10_0000036651;0;0;0;0;0;0;0;33.18.180.003.005-0117.0;0;S6 33.227  E110 57.1601;200;0;0;-65.537.833.333.333;11.095.266.833.333;200;1;\N;\N
46141;1,50E+11;15;1,30E+11;360511;36651;Pribadi;190;0;2023;5;39;3814;2861;0% s/d 25%;15;0;1;15;39;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000036651;0;0;0;0;0;0;0;33.18.180.003.005-0117.0;0;S6 33.227  E110 57.1601;15;0;0;-65.537.833.333.333;11.095.266.833.333;15;1;\N;\N
46142;1,50E+11;15;1,30E+11;360511;36651;Pribadi;190;0;2023;5;13;3814;2861;0% s/d 25%;11;0;1;11;13;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;11;10_0000036651;0;0;0;0;0;0;0;33.18.180.003.005-0117.0;0;S6 33.227  E110 57.1601;11;0;0;-65.537.833.333.333;11.095.266.833.333;11;1;\N;\N
46143;1,50E+11;15;1,30E+11;360511;36645;Pribadi;191;0;2023;5;4;3044;2283;0% s/d 25%;68;0;1;68;4;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;68;10_0000036645;0;0;0;0;0;0;0;33.18.180.003.004-0094.0;0;S6 33.957  E110 56.0746;68;0;0;-656.595;11.093.457.666.667;68;1;\N;\N
46144;1,50E+11;15;1,30E+11;360511;36645;Pribadi;191;0;2023;5;57;3044;2283;0% s/d 25%;65;0;1;65;57;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;65;10_0000036645;0;0;0;0;0;0;0;33.18.180.003.004-0094.0;0;S6 33.957  E110 56.0746;65;0;0;-656.595;11.093.457.666.667;65;1;\N;\N
46145;1,50E+11;15;1,30E+11;360511;36645;Pribadi;191;0;2023;5;61;3044;2283;0% s/d 25%;80;0;1;80;61;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;80;10_0000036645;0;0;0;0;0;0;0;33.18.180.003.004-0094.0;0;S6 33.957  E110 56.0746;80;0;0;-656.595;11.093.457.666.667;80;1;\N;\N
46146;1,50E+11;15;1,30E+11;360511;36653;Pribadi;191;0;2023;5;4;2765;2074;0% s/d 25%;55;0;1;55;4;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;55;10_0000036653;0;0;0;0;0;0;0;33.18.180.003.014-0019.0;0;S6 33.224  E110 57.1325;55;0;0;-65.537.333.333.333;11.095.220.833.333;55;1;\N;\N
46147;1,50E+11;15;1,30E+11;360511;36653;Pribadi;191;0;2023;5;57;2765;2074;0% s/d 25%;55;0;1;55;57;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;55;10_0000036653;0;0;0;0;0;0;0;33.18.180.003.014-0019.0;0;S6 33.224  E110 57.1325;55;0;0;-65.537.333.333.333;11.095.220.833.333;55;1;\N;\N
46148;1,50E+11;15;1,30E+11;360511;36653;Pribadi;191;0;2023;5;61;2765;2074;0% s/d 25%;80;0;1;80;61;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;80;10_0000036653;0;0;0;0;0;0;0;33.18.180.003.014-0019.0;0;S6 33.224  E110 57.1325;80;0;0;-65.537.333.333.333;11.095.220.833.333;80;1;\N;\N
46149;1,50E+11;15;1,30E+11;360511;36621;Pribadi;192;0;2023;5;4;1754;1316;0% s/d 25%;71;0;1;71;4;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;71;10_0000036621;0;0;0;0;0;0;0;33.18.180.003.014-0005.0;0;S6 33.824  E110 56.2006;71;0;0;-65.637.333.333.333;11.093.667.666.667;71;1;\N;\N
46150;1,50E+11;15;1,30E+11;360511;36621;Pribadi;192;0;2023;5;13;1754;1316;0% s/d 25%;6;0;1;6;13;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;6;10_0000036621;0;0;0;0;0;0;0;33.18.180.003.014-0005.0;0;S6 33.824  E110 56.2006;6;0;0;-65.637.333.333.333;11.093.667.666.667;6;1;\N;\N
46151;1,50E+11;15;1,30E+11;360511;36621;Pribadi;192;0;2023;5;61;1754;1316;0% s/d 25%;40;0;1;40;61;20/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;40;10_0000036621;0;0;0;0;0;0;0;33.18.180.003.014-0005.0;0;S6 33.824  E110 56.2006;40;0;0;-65.637.333.333.333;11.093.667.666.667;40;1;\N;\N
46152;1,50E+11;15;1,30E+11;360511;36622;Pribadi;193;0;2023;5;4;2846;2135;0% s/d 25%;100;0;1;100;4;26/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;100;10_0000036622;0;0;0;0;0;0;0;33.18.180.003.014-0011.0;0;S6 33.851  E110 56.1203;100;0;0;-65.641.833.333.333;11.093.533.833.333;100;1;\N;\N
46153;1,50E+11;15;1,30E+11;360511;36622;Pribadi;193;0;2023;5;61;2846;2135;0% s/d 25%;70;0;1;70;61;26/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;70;10_0000036622;0;0;0;0;0;0;0;33.18.180.003.014-0011.0;0;S6 33.851  E110 56.1203;70;0;0;-65.641.833.333.333;11.093.533.833.333;70;1;\N;\N
46154;1,50E+11;15;1,30E+11;360511;36622;Pribadi;193;0;2023;5;51;2846;2135;0% s/d 25%;7;0;1;7;51;26/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;7;10_0000036622;0;0;0;0;0;0;0;33.18.180.003.014-0011.0;0;S6 33.851  E110 56.1203;7;0;0;-65.641.833.333.333;11.093.533.833.333;7;1;\N;\N
46155;1,50E+11;15;1,30E+11;360511;36691;Pribadi;193;0;2023;5;4;3300;2475;0% s/d 25%;118;0;1;118;4;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;118;10_0000036691;0;0;0;0;0;0;0;33.18.180.003.010-0119.0;0;S6 33.809  E110 56.1986;118;0;0;-65.634.833.333.333;11.093.664.333.333;118;1;\N;\N
46156;1,50E+11;15;1,30E+11;360511;36691;Pribadi;193;0;2023;5;13;3300;2475;0% s/d 25%;41;0;1;41;13;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;41;10_0000036691;0;0;0;0;0;0;0;33.18.180.003.010-0119.0;0;S6 33.809  E110 56.1986;41;0;0;-65.634.833.333.333;11.093.664.333.333;41;1;\N;\N
46157;1,50E+11;15;1,30E+11;360511;36691;Pribadi;193;0;2023;5;51;3300;2475;0% s/d 25%;33;0;1;33;51;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;33;10_0000036691;0;0;0;0;0;0;0;33.18.180.003.010-0119.0;0;S6 33.809  E110 56.1986;33;0;0;-65.634.833.333.333;11.093.664.333.333;33;1;\N;\N
46158;1,50E+11;15;1,30E+11;360511;36629;Pribadi;194;0;2023;5;4;1953;1465;0% s/d 25%;80;0;1;80;4;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;80;10_0000036629;0;0;0;0;0;0;0;33.18.180.003.014-0036.0;0;S6 33.977  E110 56.0311;80;0;0;-65.662.833.333.333;11.093.385.166.667;80;1;\N;\N
46159;1,50E+11;15;1,30E+11;360511;36629;Pribadi;194;0;2023;5;39;1953;1465;0% s/d 25%;8;0;1;8;39;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;8;10_0000036629;0;0;0;0;0;0;0;33.18.180.003.014-0036.0;0;S6 33.977  E110 56.0311;8;0;0;-65.662.833.333.333;11.093.385.166.667;8;1;\N;\N
46160;1,50E+11;15;1,30E+11;360511;36629;Pribadi;194;0;2023;5;34;1953;1465;0% s/d 25%;10;0;1;10;34;25/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000036629;0;0;0;0;0;0;0;33.18.180.003.014-0036.0;0;S6 33.977  E110 56.0311;10;0;0;-65.662.833.333.333;11.093.385.166.667;10;1;\N;\N
46161;1,50E+11;15;1,30E+11;360511;36638;Pribadi;194;0;2023;5;4;3454;2591;0% s/d 25%;123;0;1;123;4;26/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;123;10_0000036638;0;0;0;0;0;0;0;33.18.180.003.009-0053.0;0;S6 33.793  E110 55.9898;123;0;0;-65.632.166.666.667;11.093.316.333.333;123;1;\N;\N
46162;1,50E+11;15;1,30E+11;360511;36638;Pribadi;194;0;2023;5;39;3454;2591;0% s/d 25%;15;0;1;15;39;26/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000036638;0;0;0;0;0;0;0;33.18.180.003.009-0053.0;0;S6 33.793  E110 55.9898;15;0;0;-65.632.166.666.667;11.093.316.333.333;15;1;\N;\N
46163;1,50E+11;15;1,30E+11;360511;36638;Pribadi;194;0;2023;5;34;3454;2591;0% s/d 25%;5;0;1;5;34;26/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;5;10_0000036638;0;0;0;0;0;0;0;33.18.180.003.009-0053.0;0;S6 33.793  E110 55.9898;5;0;0;-65.632.166.666.667;11.093.316.333.333;5;1;\N;\N
46164;1,50E+11;15;1,30E+11;360511;36643;Pribadi;195;0;2023;5;57;1882;1412;0% s/d 25%;19;0;1;19;57;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;19;10_0000036643;0;0;0;0;0;0;0;33.18.180.003.019-0081.0;0;S6 34.377  E110 55.732;19;0;0;-657.295;11.092.886.666.667;19;1;\N;\N
46165;1,50E+11;15;1,30E+11;360511;36643;Pribadi;195;0;2023;5;39;1882;1412;0% s/d 25%;6;0;1;6;39;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;6;10_0000036643;0;0;0;0;0;0;0;33.18.180.003.019-0081.0;0;S6 34.377  E110 55.732;6;0;0;-657.295;11.092.886.666.667;6;1;\N;\N
46166;1,50E+11;15;1,30E+11;360511;36643;Pribadi;195;0;2023;5;51;1882;1412;0% s/d 25%;6;0;1;6;51;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;6;10_0000036643;0;0;0;0;0;0;0;33.18.180.003.019-0081.0;0;S6 34.377  E110 55.732;6;0;0;-657.295;11.092.886.666.667;6;1;\N;\N
46167;1,50E+11;15;1,30E+11;360511;36627;Pribadi;196;0;2023;6;4;2150;2150;0% s/d 25%;100;0;1;100;4;29/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;100;10_0000036627;0;0;0;0;0;0;0;33.18.180.003.019-0107.0;0;S6 34.182  E110 55.8821;100;0;0;-65.697;11.093.136.833.333;100;1;\N;\N
46168;1,50E+11;15;1,30E+11;360511;36627;Pribadi;196;0;2023;6;67;2150;2150;0% s/d 25%;1;0;1;1;67;29/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;1;10_0000036627;0;0;0;0;0;0;0;33.18.180.003.019-0107.0;0;S6 34.182  E110 55.8821;1;0;0;-65.697;11.093.136.833.333;1;1;\N;\N
46169;1,50E+11;15;1,30E+11;360511;36627;Pribadi;196;0;2023;6;61;2150;2150;0% s/d 25%;200;0;1;200;61;29/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;200;10_0000036627;0;0;0;0;0;0;0;33.18.180.003.019-0107.0;0;S6 34.182  E110 55.8821;200;0;0;-65.697;11.093.136.833.333;200;1;\N;\N
46170;1,50E+11;15;1,30E+11;360511;36636;Pribadi;196;0;2023;6;4;2295;1721;0% s/d 25%;200;0;1;200;4;30/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;200;10_0000036636;0;0;0;0;0;0;0;33.18.180.003.014-0010.0;0;S6 33.842  E110 56.158;200;0;0;-65.640.333.333.333;11.093.596.666.667;200;1;\N;\N
46171;1,50E+11;15;1,30E+11;360511;36636;Pribadi;196;0;2023;6;13;2295;1721;0% s/d 25%;10;0;1;10;13;30/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000036636;0;0;0;0;0;0;0;33.18.180.003.014-0010.0;0;S6 33.842  E110 56.158;10;0;0;-65.640.333.333.333;11.093.596.666.667;10;1;\N;\N
46172;1,50E+11;15;1,30E+11;360511;36636;Pribadi;196;0;2023;6;61;2295;1721;0% s/d 25%;140;0;1;140;61;30/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;140;10_0000036636;0;0;0;0;0;0;0;33.18.180.003.014-0010.0;0;S6 33.842  E110 56.158;140;0;0;-65.640.333.333.333;11.093.596.666.667;140;1;\N;\N
46173;1,50E+11;15;1,30E+11;360505;37600;Pribadi;111;0;2023;6;4;2000;1500;0% s/d 25%;150;0;1;150;4;15/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;150;10_0000037600;0;0;0;0;0;0;0;33.18.480.001.010-0102.0;0;S6 33.686  E110 55.2283;150;0;0;-65.614.333.333.333;11.092.047.166.667;150;1;\N;\N
46174;1,50E+11;15;1,30E+11;360505;37600;Pribadi;111;0;2023;6;13;2000;1500;0% s/d 25%;31;0;1;31;13;15/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;31;10_0000037600;0;0;0;0;0;0;0;33.18.480.001.010-0102.0;0;S6 33.686  E110 55.2283;31;0;0;-65.614.333.333.333;11.092.047.166.667;31;1;\N;\N
46175;1,50E+11;15;1,30E+11;360505;37600;Pribadi;111;0;2023;6;61;2000;1500;0% s/d 25%;70;0;1;70;61;15/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;70;10_0000037600;0;0;0;0;0;0;0;33.18.480.001.010-0102.0;0;S6 33.686  E110 55.2283;70;0;0;-65.614.333.333.333;11.092.047.166.667;70;1;\N;\N
46176;1,50E+11;15;1,30E+11;360505;37601;Pribadi;111;0;2023;5;4;4690;3518;0% s/d 25%;176;0;1;176;4;15/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;176;10_0000037601;0;0;0;0;0;0;0;33.18.180.001.010-0068.0;0;S6 33.354  E110 55.2295;176;0;0;-65.559;11.092.049.166.667;176;1;\N;\N
46177;1,50E+11;15;1,30E+11;360505;37601;Pribadi;111;0;2023;5;13;4690;3518;0% s/d 25%;19;0;1;19;13;15/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;19;10_0000037601;0;0;0;0;0;0;0;33.18.180.001.010-0068.0;0;S6 33.354  E110 55.2295;19;0;0;-65.559;11.092.049.166.667;19;1;\N;\N
46178;1,50E+11;15;1,30E+11;360505;37601;Pribadi;111;0;2023;5;61;4690;3518;0% s/d 25%;80;0;1;80;61;15/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;80;10_0000037601;0;0;0;0;0;0;0;33.18.180.001.010-0068.0;0;S6 33.354  E110 55.2295;80;0;0;-65.559;11.092.049.166.667;80;1;\N;\N
46179;1,50E+11;15;1,30E+11;360505;37614;Pribadi;112;0;2023;5;4;1150;863;0% s/d 25%;45;0;1;45;4;09/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;45;10_0000037614;0;0;0;0;0;0;0;33.18.180.001.005-0020.0;0;S6 33.086  E110 54.8251;45;0;0;-65.514.333.333.333;11.091.375.166.667;45;1;\N;\N
46180;1,50E+11;15;1,30E+11;360505;37614;Pribadi;112;0;2023;5;39;1150;863;0% s/d 25%;15;0;1;15;39;09/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000037614;0;0;0;0;0;0;0;33.18.180.001.005-0020.0;0;S6 33.086  E110 54.8251;15;0;0;-65.514.333.333.333;11.091.375.166.667;15;1;\N;\N
46181;1,50E+11;15;1,30E+11;360505;37614;Pribadi;112;0;2023;5;13;1150;863;0% s/d 25%;15;0;1;15;13;09/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000037614;0;0;0;0;0;0;0;33.18.180.001.005-0020.0;0;S6 33.086  E110 54.8251;15;0;0;-65.514.333.333.333;11.091.375.166.667;15;1;\N;\N
46182;1,50E+11;15;1,30E+11;360505;37612;Pribadi;113;0;2023;5;4;950;713;0% s/d 25%;40;0;1;40;4;22/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;40;10_0000037612;0;0;0;0;0;0;0;33.18.180.001.009-0072.0;0;S6 33.292  E110 55.2446;40;0;0;-65.548.666.666.667;11.092.074.333.333;40;1;\N;\N
46183;1,50E+11;15;1,30E+11;360505;37612;Pribadi;113;0;2023;5;61;950;713;0% s/d 25%;16;0;1;16;61;22/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;16;10_0000037612;0;0;0;0;0;0;0;33.18.180.001.009-0072.0;0;S6 33.292  E110 55.2446;16;0;0;-65.548.666.666.667;11.092.074.333.333;16;1;\N;\N
46184;1,50E+11;15;1,30E+11;360505;37612;Pribadi;113;0;2023;5;51;950;713;0% s/d 25%;10;0;1;10;51;22/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000037612;0;0;0;0;0;0;0;33.18.180.001.009-0072.0;0;S6 33.292  E110 55.2446;10;0;0;-65.548.666.666.667;11.092.074.333.333;10;1;\N;\N
46185;1,50E+11;15;1,30E+11;360505;37608;Pribadi;113;0;2023;6;4;1848;1386;0% s/d 25%;184;0;1;184;4;15/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;184;10_0000037608;0;0;0;0;0;0;0;33.18.180.001.001-0084.0;0;S6 32.965  E110 55.0643;184;0;0;-65.494.166.666.667;11.091.773.833.333;184;1;\N;\N
46186;1,50E+11;15;1,30E+11;360505;37608;Pribadi;113;0;2023;6;61;1848;1386;0% s/d 25%;28;0;1;28;61;15/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;28;10_0000037608;0;0;0;0;0;0;0;33.18.180.001.001-0084.0;0;S6 32.965  E110 55.0643;28;0;0;-65.494.166.666.667;11.091.773.833.333;28;1;\N;\N
46187;1,50E+11;15;1,30E+11;360505;37610;Pribadi;114;0;2023;6;4;860;645;0% s/d 25%;137;0;1;137;4;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;137;10_0000037610;0;0;0;0;0;0;0;33.18.180.001.008-0059.0;0;S6 33.386  E110 55.1368;137;0;0;-65.564.333.333.333;11.091.894.666.667;137;1;\N;\N
46188;1,50E+11;15;1,30E+11;360505;61150;Pribadi;114;0;2023;6;4;1050;788;0% s/d 25%;89;0;1;89;4;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;89;10_0000061150;0;0;0;0;0;0;0;33.18.180.001.002-0045.0;0;S6 32.869  E110 55.2813;89;0;0;-65.478.166.666.667;110.921.355;89;1;\N;\N
